"Program","Year","Period","State","Commodity","Data_Item","Domain","Total_Yield","Average_Annual_Temperature","Average_Annual_Temperature_Uncertainty","Min_Annual_Temperature","Max_Annual_Temperature","Annual_Temperature_Variance","Annual_Temperature_SD","Annual_Percipitation","Annual_Percipitation_Anomaly..departure.from.mean.","State_Percipitaiton_Mean","Outlier"
"SURVEY",2010,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,13.6585,0.2015,-0.84,25.966,102.8394457,10.14097854,41.74,-1.2,42.94,"No"
"SURVEY",2010,"YEAR","WEST VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,11.72316667,0.220416667,-3.055,24.227,108.1712471,10.40054071,42.43,-2.23,44.66,"No"
"SURVEY",2010,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",50.5,7.86925,0.260416667,-9.003,22.245,128.8840173,11.35270969,39.02,7.73,31.29,"No"
"SURVEY",2009,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,17.60683333,0.208,7.319,26.887,55.9730027,7.481510723,73.77,18.52,55.25,"No"
"SURVEY",2009,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37.5,15.81225,0.17025,3.5,26.371,67.8093893,8.234645669,72.2,22.59,49.61,"No"
"SURVEY",2009,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,12.54058333,0.23,-1.05,24.706,73.93643899,8.598630065,55.94,12.59,43.35,"No"
"SURVEY",2009,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,22.29158333,0.213083333,14.817,28.199,27.21949645,5.217230726,53.77,0.12,53.65,"No"
"SURVEY",2009,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,11.13,0.203333333,-6.058,22.947,97.53142727,9.875800083,50.96,13.49,37.47,"No"
"SURVEY",2009,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",49,11.20758333,0.199833333,-5.636,22.74,94.00169263,9.695447005,46.06,6.33,39.73,"No"
"SURVEY",2009,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",51,8.796583333,0.21825,-9.587,21.247,119.3743419,10.92585658,39.15,7.06,32.09,"No"
"SURVEY",2009,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",44.5,12.294,0.19325,-2.956,24.808,92.12041218,9.597937913,31.8,4.74,27.06,"No"
"SURVEY",2009,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",48,13.32625,0.22075,-1.041,23.917,77.25978711,8.789754667,54.35,7.41,46.94,"No"
"SURVEY",2009,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,19.73466667,0.213916667,9.172,28.441,48.17893642,6.941104842,64.04,7.15,56.89,"No"
"SURVEY",2009,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,12.71191667,0.216916667,-1.179,24.755,77.51285336,8.804138422,51.27,8.68,42.59,"No"
"SURVEY",2009,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,6.8675,0.253666667,-10.257,18.929,98.38011427,9.918675026,33.87,2.74,31.13,"No"
"SURVEY",2009,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,4.767166667,0.225083333,-16.131,18.377,151.5240978,12.30951249,26.39,0.41,25.98,"No"
"SURVEY",2009,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,18.13158333,0.211416667,7.329,27.403,56.15355972,7.49356789,68.42,12.95,55.47,"No"
"SURVEY",2009,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",43.5,12.5615,0.17975,-2.439,24.233,87.06542118,9.330885338,51.71,11.21,40.5,"No"
"SURVEY",2009,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,11.25558333,0.226916667,-3.36,23.676,80.37027627,8.964947087,53.17,8.21,44.96,"No"
"SURVEY",2009,"YEAR","NEW YORK","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",43,7.88375,0.212916667,-8.828,20.849,96.56252675,9.826623365,42.37,2.08,40.29,"No"
"SURVEY",2009,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,15.30491667,0.21475,4.01,25.532,62.05989754,7.877810453,53.2,3.87,49.33,"No"
"SURVEY",2009,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,3.995083333,0.2065,-14.654,18.603,163.9866515,12.80572729,18.96,1.62,17.34,"No"
"SURVEY",2009,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",49,10.73141667,0.219583333,-5.92,22.328,91.3987999,9.560271958,36.5,-1.79,38.29,"No"
"SURVEY",2009,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,15.56858333,0.189166667,1.597,27.495,78.92817427,8.884152985,38.04,4.2,33.84,"No"
"SURVEY",2009,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,9.65075,0.2105,-6.074,21.947,86.91616148,9.322883753,42.77,0.79,41.98,"No"
"SURVEY",2009,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,17.51583333,0.228916667,7.199,26.935,57.18408797,7.562016131,50.56,2.67,47.89,"No"
"SURVEY",2009,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,6.767,0.208,-9.925,20.489,124.8494807,11.17360643,22.59,3.52,19.07,"No"
"SURVEY",2009,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",45,14.43716667,0.207833333,1.741,24.669,68.71055888,8.289183246,60.28,8.64,51.64,"No"
"SURVEY",2009,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25.5,18.83258333,0.180583333,6.09,29.159,60.26464281,7.763030517,28.54,1.46,27.08,"No"
"SURVEY",2009,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,13.26891667,0.211166667,0.408,24.492,71.57897863,8.460436078,51.25,8.31,42.94,"No"
"SURVEY",2009,"YEAR","WEST VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,11.41108333,0.2075,-2.608,22.565,75.91322372,8.712819505,46.8,2.14,44.66,"No"
"SURVEY",2009,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,6.204666667,0.233083333,-13.702,18.71,123.7781552,11.12556314,29.76,-1.53,31.29,"No"
"SURVEY",2008,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,17.5695,0.186,6.378,27.218,55.96306827,7.480846762,53.07,-2.18,55.25,"No"
"SURVEY",2008,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,15.76175,0.181083333,3.939,27.337,72.22876911,8.498751033,60.48,10.87,49.61,"No"
"SURVEY",2008,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,13.05175,0.228,2.367,24.783,69.37309711,8.329051393,42.61,-0.74,43.35,"No"
"SURVEY",2008,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,22.10658333,0.194166667,15.325,27.793,22.16707481,4.708192308,53.13,-0.52,53.65,"No"
"SURVEY",2008,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",47,10.84191667,0.15425,-3.076,24.111,109.734671,10.47543178,50.17,12.7,37.47,"No"
"SURVEY",2008,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",45,11.10016667,0.174833333,-2.037,23.769,102.6336602,10.13082722,49.69,9.96,39.73,"No"
"SURVEY",2008,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46.5,8.356083333,0.165,-7.913,23.681,144.1725677,12.00718817,42.92,10.83,32.09,"No"
"SURVEY",2008,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,12.26291667,0.1755,-1.171,26.449,103.2236284,10.15990297,33.34,6.28,27.06,"No"
"SURVEY",2008,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34.5,13.2845,0.178,0.764,24.598,82.33056682,9.073619279,46.51,-0.43,46.94,"No"
"SURVEY",2008,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",33,19.62083333,0.19825,9.297,28.639,45.9767527,6.780615953,56.13,-0.76,56.89,"No"
"SURVEY",2008,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,13.06466667,0.198333333,2.165,24.645,70.88342552,8.419229508,45,2.41,42.59,"No"
"SURVEY",2008,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,7.026166667,0.206833333,-7.269,20.366,106.8306423,10.33589098,36.85,5.72,31.13,"No"
"SURVEY",2008,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,4.3685,0.185916667,-13.682,20.584,167.3926305,12.93803039,27.34,1.36,25.98,"No"
"SURVEY",2008,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,17.98116667,0.175333333,6.791,28,55.97535233,7.481667751,59.44,3.97,55.47,"No"
"SURVEY",2008,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,12.26291667,0.17825,-0.73,25.37,99.18217445,9.959024774,56.1,15.6,40.5,"No"
"SURVEY",2008,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46.5,9.005916667,0.16925,-5.85,24.438,117.6508084,10.84669574,28.1,5.46,22.64,"No"
"SURVEY",2008,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,11.76158333,0.21775,0.787,24.205,76.66866081,8.756064231,47.22,2.26,44.96,"No"
"SURVEY",2008,"YEAR","NEW YORK","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,8.29275,0.207916667,-4.208,21.446,92.69348675,9.627745673,47.73,7.44,40.29,"No"
"SURVEY",2008,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",33,15.53333333,0.190166667,4.739,25.42,56.44633461,7.513077572,45.81,-3.52,49.33,"No"
"SURVEY",2008,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,4.399083333,0.172666667,-14.785,21.13,166.6267466,12.9083983,19.76,2.42,17.34,"No"
"SURVEY",2008,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,10.76483333,0.208,-1.718,23.178,94.53419524,9.722869702,44.11,5.82,38.29,"No"
"SURVEY",2008,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,15.63741667,0.172833333,3.618,28.037,80.96985227,8.99832497,38.31,4.47,33.84,"No"
"SURVEY",2008,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,9.896333333,0.192333333,-1.999,22.432,84.41882479,9.187971745,45.82,3.84,41.98,"No"
"SURVEY",2008,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,17.67716667,0.234833333,7.081,27.159,52.5413527,7.248541419,45.77,-2.12,47.89,"No"
"SURVEY",2008,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,6.95225,0.184,-9.717,23.149,139.1321011,11.79542713,23.68,4.61,19.07,"No"
"SURVEY",2008,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,14.4525,0.182916667,2.324,25.306,71.980661,8.484141736,49.77,-1.87,51.64,"No"
"SURVEY",2008,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,18.712,0.155166667,7.674,28.459,55.04950945,7.419535663,23.8,-3.28,27.08,"No"
"SURVEY",2008,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,13.57783333,0.208416667,2.391,24.278,65.78550742,8.110826556,40.64,-2.3,42.94,"No"
"SURVEY",2008,"YEAR","WEST VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,11.47841667,0.2165,-0.22,22.513,73.43985027,8.569705378,46.04,1.38,44.66,"No"
"SURVEY",2008,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,5.903583333,0.193083333,-9.991,20.857,140.5917064,11.85713736,32.72,1.43,31.29,"No"
"SURVEY",2007,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,18.42333333,0.169583333,7.468,29.61,58.50091897,7.648589345,37.86,-17.39,55.25,"No"
"SURVEY",2007,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,16.83366667,0.1735,4.437,29.226,74.20749024,8.61437695,46.7,-2.91,49.61,"No"
"SURVEY",2007,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,13.013,0.256833333,-1.438,24.22,80.15059527,8.952686484,38.4,-4.95,43.35,"No"
"SURVEY",2007,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,22.58808333,0.194416667,15.241,29.073,22.7279939,4.767388583,43.72,-9.93,53.65,"No"
"SURVEY",2007,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",43.5,12.37216667,0.162,-5.415,26.195,117.6142191,10.84500895,36.69,-0.78,37.47,"No"
"SURVEY",2007,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,12.35941667,0.158416667,-6.179,25.716,112.9352421,10.62709942,41.79,2.06,39.73,"No"
"SURVEY",2007,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",52,10.00966667,0.173333333,-8.481,24.244,145.3202742,12.05488591,42.41,10.32,32.09,"No"
"SURVEY",2007,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",33,13.08408333,0.190583333,-2.746,27.945,119.4177375,10.92784231,33.26,6.2,27.06,"No"
"SURVEY",2007,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,14.56775,0.194083333,-1.339,27.661,89.78137675,9.475303518,41.86,-5.08,46.94,"No"
"SURVEY",2007,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",43,20.021,0.175083333,9.911,29.323,45.89881873,6.774866694,52.42,-4.47,56.89,"No"
"SURVEY",2007,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,13.33083333,0.210583333,-1.587,24.814,82.95396161,9.107906544,36.05,-6.54,42.59,"No"
"SURVEY",2007,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,8.095666667,0.206833333,-8.964,20.756,111.5514804,10.56179343,30.66,-0.47,31.13,"No"
"SURVEY",2007,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42.5,5.993833333,0.195,-13.342,21.765,162.6849711,12.75480188,29.21,3.23,25.98,"No"
"SURVEY",2007,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40.5,18.85108333,0.176,8.104,29.679,56.81188336,7.53736581,41.78,-13.69,55.47,"No"
"SURVEY",2007,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37.5,13.76033333,0.170166667,-1.679,27.987,108.8711322,10.43413304,39.58,-0.92,40.5,"No"
"SURVEY",2007,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",51,10.29783333,0.160916667,-5.605,25.165,131.5748318,11.4706073,28.64,6,22.64,"No"
"SURVEY",2007,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,11.73608333,0.237,-3.201,23.073,88.35239899,9.399595682,46.93,1.97,44.96,"No"
"SURVEY",2007,"YEAR","NEW YORK","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,8.206416667,0.21475,-8.19,20.725,109.4481926,10.46174902,44.47,4.18,40.29,"No"
"SURVEY",2007,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,16.21791667,0.17825,4.184,27.405,59.51462554,7.714572285,34.75,-14.58,49.33,"No"
"SURVEY",2007,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35.5,5.769916667,0.18375,-13.257,23.323,161.1362079,12.69394375,19,1.66,17.34,"No"
"SURVEY",2007,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",47,11.647,0.1515,-6.592,24.421,104.9714938,10.24555971,41.16,2.87,38.29,"No"
"SURVEY",2007,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,15.93133333,0.185,1.888,28.658,86.62697752,9.307361469,43.57,9.73,33.84,"No"
"SURVEY",2007,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,10.24733333,0.190583333,-6.214,22.249,97.57481697,9.877996607,44.12,2.14,41.98,"No"
"SURVEY",2007,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",18.5,18.37916667,0.1895,7.693,29.175,52.25754288,7.22893788,34.9,-12.99,47.89,"No"
"SURVEY",2007,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,8.565,0.170916667,-8.966,25.14,144.4361304,12.01815836,22.94,3.87,19.07,"No"
"SURVEY",2007,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",19,15.723,0.175833333,2.095,28.454,76.984144,8.774060861,37.72,-13.92,51.64,"No"
"SURVEY",2007,"YEAR","TEXAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",37.5,18.33758333,0.159833333,5.734,28.031,56.32750645,7.505165318,36.2,9.12,27.08,"No"
"SURVEY",2007,"YEAR","VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,14.17433333,0.204083333,-0.01,25.914,73.77887352,8.589462935,35.19,-7.75,42.94,"No"
"SURVEY",2007,"YEAR","WEST VIRGINIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",33,12.28025,0.219666667,-3.988,24.545,85.3862862,9.240470021,42.85,-1.81,44.66,"No"
"SURVEY",2007,"YEAR","WISCONSIN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40.5,7.489916667,0.191166667,-10.957,21.066,136.6602432,11.69017721,33.49,2.2,31.29,"No"
"SURVEY",2006,"YEAR","ALABAMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,18.29575,0.21275,8.016,28.479,53.98916239,7.347731785,47.54,-7.71,55.25,"No"
"SURVEY",2006,"YEAR","ARKANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,16.949,0.192166667,5.019,28.3,65.17950091,8.073382247,49.33,-0.28,49.61,"No"
"SURVEY",2006,"YEAR","DELAWARE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,13.66833333,0.227333333,2.415,25.28,61.56803224,7.846529949,46.76,3.41,43.35,"No"
"SURVEY",2006,"YEAR","FLORIDA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,22.392,0.237583333,15.264,28.545,22.31855018,4.724251283,41,-12.65,53.65,"No"
"SURVEY",2006,"YEAR","ILLINOIS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",48,12.57683333,0.203916667,-0.439,25.593,81.06668979,9.003704226,40.64,3.17,37.47,"No"
"SURVEY",2006,"YEAR","INDIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",50,12.41875,0.204333333,0.039,24.923,73.75196802,8.587896601,51.02,11.29,39.73,"No"
"SURVEY",2006,"YEAR","IOWA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",50.5,10.79783333,0.203916667,-3.412,25.22,97.26591052,9.862348124,32.4,0.31,32.09,"No"
"SURVEY",2006,"YEAR","KANSAS","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,14.07091667,0.211666667,1.468,27.814,88.42737699,9.4035832,24.73,-2.33,27.06,"No"
"SURVEY",2006,"YEAR","KENTUCKY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",44,14.11075,0.221583333,2.322,25.713,65.20560457,8.074998735,52.37,5.43,46.94,"No"
"SURVEY",2006,"YEAR","LOUISIANA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,20.22783333,0.2095,10.794,29.057,43.89221724,6.625120168,55.4,-1.49,56.89,"No"
"SURVEY",2006,"YEAR","MARYLAND","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,13.73708333,0.24575,2.503,25.42,62.82734699,7.926370354,44.97,2.38,42.59,"No"
"SURVEY",2006,"YEAR","MICHIGAN","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,8.637333333,0.223083333,-5.015,22.044,80.93551624,8.996416856,35.85,4.72,31.13,"No"
"SURVEY",2006,"YEAR","MINNESOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",44.5,7.095833333,0.2115,-10.477,23.164,123.0358792,11.09215395,22.78,-3.2,25.98,"No"
"SURVEY",2006,"YEAR","MISSISSIPPI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,18.77416667,0.212416667,8.142,28.962,54.62934924,7.391166974,52.47,-3,55.47,"No"
"SURVEY",2006,"YEAR","MISSOURI","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,14.11075,0.197083333,1.255,26.704,80.21686675,8.956386925,38.01,-2.49,40.5,"No"
"SURVEY",2006,"YEAR","NEBRASKA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",50,10.91541667,0.199,-2.207,25.934,97.13502663,9.855710356,21.56,-1.08,22.64,"No"
"SURVEY",2006,"YEAR","NEW JERSEY","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,12.51991667,0.220083333,0.815,24.688,66.42672117,8.150258964,51.41,6.45,44.96,"No"
"SURVEY",2006,"YEAR","NEW YORK","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",46,9.28575,0.231666667,-3.521,22.479,77.1862122,8.785568405,48.89,8.6,40.29,"No"
"SURVEY",2006,"YEAR","NORTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,15.86358333,0.223916667,5.79,26.223,50.19637808,7.084940231,51.17,1.84,49.33,"No"
"SURVEY",2006,"YEAR","NORTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,6.914166667,0.203916667,-9.095,23.739,128.0004771,11.31372958,14.02,-3.32,17.34,"No"
"SURVEY",2006,"YEAR","OHIO","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",47,11.90316667,0.199166667,-0.143,24.14,69.78556852,8.353775704,43.56,5.27,38.29,"No"
"SURVEY",2006,"YEAR","OKLAHOMA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",17,17.10775,0.211666667,5.224,29.335,76.6770022,8.756540539,29.81,-4.03,33.84,"No"
"SURVEY",2006,"YEAR","PENNSYLVANIA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,10.9315,0.209,-1.018,23.298,68.69060336,8.28797945,47.57,5.59,41.98,"No"
"SURVEY",2006,"YEAR","SOUTH CAROLINA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,18.01166667,0.228666667,8.414,27.68,47.05238297,6.859473957,43.73,-4.16,47.89,"No"
"SURVEY",2006,"YEAR","SOUTH DAKOTA","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,9.3,0.175166667,-4.852,26.116,112.6564856,10.61397596,15.93,-3.14,19.07,"No"
"SURVEY",2006,"YEAR","TENNESSEE","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL",39,15.16925,0.20925,3.61,26.499,62.30648893,7.893445948,48.87,-2.77,51.64,"No"
